example_id                                                          | status  | run_time        |
./spec/models/railspress/import_spec.rb[1:3:3]                      | passed  | 0.00052 seconds |
./spec/models/railspress/import_spec.rb[1:3:4]                      | passed  | 0.00033 seconds |
./spec/models/railspress/import_spec.rb[1:3:5]                      | passed  | 0.00404 seconds |
./spec/models/railspress/import_spec.rb[1:3:6]                      | passed  | 0.00037 seconds |
./spec/models/railspress/import_spec.rb[1:3:7]                      | passed  | 0.00026 seconds |
./spec/models/railspress/import_spec.rb[1:4:1]                      | passed  | 0.00054 seconds |
./spec/models/railspress/import_spec.rb[1:4:2]                      | passed  | 0.00078 seconds |
./spec/models/railspress/import_spec.rb[1:4:3]                      | passed  | 0.00099 seconds |
./spec/models/railspress/import_spec.rb[1:5:1]                      | passed  | 0.00017 seconds |
./spec/models/railspress/import_spec.rb[1:5:2]                      | passed  | 0.00026 seconds |
./spec/models/railspress/import_spec.rb[1:6:1]                      | passed  | 0.00055 seconds |
./spec/models/railspress/import_spec.rb[1:7:1]                      | passed  | 0.00041 seconds |
./spec/models/railspress/post_export_processor_spec.rb[1:1:1]       | passed  | 0.00741 seconds |
./spec/models/railspress/post_export_processor_spec.rb[1:1:2]       | passed  | 0.01624 seconds |
./spec/models/railspress/post_export_processor_spec.rb[1:1:3]       | passed  | 0.01814 seconds |
./spec/models/railspress/post_export_processor_spec.rb[1:1:4]       | passed  | 0.01782 seconds |
./spec/models/railspress/post_export_processor_spec.rb[1:1:5]       | passed  | 0.01712 seconds |
./spec/models/railspress/post_export_processor_spec.rb[1:1:6]       | passed  | 0.0255 seconds  |
./spec/models/railspress/post_export_processor_spec.rb[1:1:7]       | passed  | 0.01721 seconds |
./spec/models/railspress/post_export_processor_spec.rb[1:2:1]       | passed  | 0.013 seconds   |
./spec/models/railspress/post_export_processor_spec.rb[1:2:2]       | passed  | 0.01396 seconds |
./spec/models/railspress/post_export_processor_spec.rb[1:2:3]       | passed  | 0.01193 seconds |
./spec/models/railspress/post_export_processor_spec.rb[1:2:4]       | passed  | 0.01327 seconds |
./spec/models/railspress/post_export_processor_spec.rb[1:2:5]       | passed  | 0.01366 seconds |
./spec/models/railspress/post_export_processor_spec.rb[1:2:6]       | passed  | 0.01317 seconds |
./spec/models/railspress/post_export_processor_spec.rb[1:2:7]       | passed  | 0.01305 seconds |
./spec/models/railspress/post_export_processor_spec.rb[1:3:1]       | passed  | 0.01444 seconds |
./spec/models/railspress/post_export_processor_spec.rb[1:3:2]       | passed  | 0.01763 seconds |
./spec/models/railspress/post_export_processor_spec.rb[1:4:1]       | passed  | 0.01412 seconds |
./spec/models/railspress/post_import_processor_spec.rb[1:1:1:1]     | passed  | 0.00741 seconds |
./spec/models/railspress/post_import_processor_spec.rb[1:1:1:2]     | passed  | 0.00676 seconds |
./spec/models/railspress/post_import_processor_spec.rb[1:1:1:3]     | passed  | 0.00758 seconds |
./spec/models/railspress/post_import_processor_spec.rb[1:1:1:4]     | passed  | 0.00758 seconds |
./spec/models/railspress/post_import_processor_spec.rb[1:1:1:5]     | passed  | 0.00739 seconds |
./spec/models/railspress/post_import_processor_spec.rb[1:1:1:6]     | passed  | 0.00717 seconds |
./spec/models/railspress/post_import_processor_spec.rb[1:1:1:7]     | passed  | 0.00926 seconds |
./spec/models/railspress/post_import_processor_spec.rb[1:1:1:8]     | passed  | 0.0069 seconds  |
./spec/models/railspress/post_import_processor_spec.rb[1:1:2:1]     | passed  | 0.00299 seconds |
./spec/models/railspress/post_import_processor_spec.rb[1:1:2:2]     | passed  | 0.0025 seconds  |
./spec/models/railspress/post_import_processor_spec.rb[1:1:2:3]     | passed  | 0.00284 seconds |
./spec/models/railspress/post_import_processor_spec.rb[1:1:3:1]     | passed  | 0.0038 seconds  |
./spec/models/railspress/post_import_processor_spec.rb[1:1:4:1]     | passed  | 0.00326 seconds |
./spec/models/railspress/post_import_processor_spec.rb[1:1:4:2]     | passed  | 0.00334 seconds |
./spec/models/railspress/post_import_processor_spec.rb[1:1:4:3]     | passed  | 0.00371 seconds |
./spec/models/railspress/post_import_processor_spec.rb[1:1:5:1]     | passed  | 0.00143 seconds |
./spec/models/railspress/post_import_processor_spec.rb[1:1:5:2]     | passed  | 0.00146 seconds |
./spec/models/railspress/post_import_processor_spec.rb[1:1:5:3]     | passed  | 0.00144 seconds |
./spec/models/railspress/post_import_processor_spec.rb[1:1:6:1]     | passed  | 0.00117 seconds |
./spec/models/railspress/post_import_processor_spec.rb[1:2:1]       | passed  | 0.014 seconds   |
./spec/models/railspress/post_import_processor_spec.rb[1:2:2]       | passed  | 0.00403 seconds |
./spec/models/railspress/post_import_processor_spec.rb[1:3:1]       | passed  | 0.01233 seconds |
./spec/models/railspress/post_import_processor_spec.rb[1:3:2]       | passed  | 0.01238 seconds |
./spec/models/railspress/post_import_processor_spec.rb[1:4:1]       | passed  | 0.01819 seconds |
./spec/models/railspress/post_import_processor_spec.rb[1:4:2]       | passed  | 0.01038 seconds |
./spec/models/railspress/post_import_processor_spec.rb[1:4:3]       | passed  | 0.01342 seconds |
./spec/models/railspress/post_import_processor_spec.rb[1:4:4]       | passed  | 0.00924 seconds |
./spec/models/railspress/post_import_processor_spec.rb[1:4:5]       | passed  | 0.00979 seconds |
./spec/models/railspress/post_import_processor_spec.rb[1:4:6]       | passed  | 0.00968 seconds |
./spec/models/railspress/post_import_processor_spec.rb[1:4:7]       | passed  | 0.01302 seconds |
./spec/models/railspress/post_import_processor_spec.rb[1:5:1:1]     | passed  | 0.00744 seconds |
./spec/models/railspress/post_import_processor_spec.rb[1:5:2:1]     | passed  | 0.00041 seconds |
./spec/models/railspress/post_import_processor_spec.rb[1:6:1]       | passed  | 0.00126 seconds |
./spec/models/railspress/post_spec.rb[1:1:1]                        | passed  | 0.00043 seconds |
./spec/models/railspress/post_spec.rb[1:1:2]                        | passed  | 0.00031 seconds |
./spec/models/railspress/post_spec.rb[1:2:1]                        | passed  | 0.00052 seconds |
./spec/models/railspress/post_spec.rb[1:2:2]                        | passed  | 0.00056 seconds |
./spec/models/railspress/post_spec.rb[1:3:1]                        | passed  | 0.00018 seconds |
./spec/models/railspress/post_spec.rb[1:3:2]                        | passed  | 0.00165 seconds |
./spec/models/railspress/post_spec.rb[1:3:3]                        | passed  | 0.00143 seconds |
./spec/models/railspress/post_spec.rb[1:4:1]                        | passed  | 0.00059 seconds |
./spec/models/railspress/post_spec.rb[1:4:2]                        | passed  | 0.00472 seconds |
./spec/models/railspress/post_spec.rb[1:5:1]                        | passed  | 0.00082 seconds |
./spec/models/railspress/post_spec.rb[1:5:2]                        | passed  | 0.00068 seconds |
./spec/models/railspress/post_spec.rb[1:5:3]                        | passed  | 0.00196 seconds |
./spec/models/railspress/post_spec.rb[1:6:1]                        | passed  | 0.00057 seconds |
./spec/models/railspress/post_spec.rb[1:6:2]                        | passed  | 0.00023 seconds |
./spec/models/railspress/post_spec.rb[1:7:1]                        | passed  | 0.00026 seconds |
./spec/models/railspress/post_spec.rb[1:7:2]                        | passed  | 0.00017 seconds |
./spec/models/railspress/post_spec.rb[1:7:3]                        | passed  | 0.00019 seconds |
./spec/models/railspress/post_spec.rb[1:8:1]                        | passed  | 0.00026 seconds |
./spec/models/railspress/post_spec.rb[1:8:2]                        | passed  | 0.00016 seconds |
./spec/models/railspress/post_spec.rb[1:8:3]                        | passed  | 0.00017 seconds |
./spec/models/railspress/post_spec.rb[1:8:4]                        | passed  | 0.00016 seconds |
./spec/models/railspress/post_spec.rb[1:9:1]                        | passed  | 0.00026 seconds |
./spec/models/railspress/post_spec.rb[1:9:2]                        | passed  | 0.00029 seconds |
./spec/models/railspress/post_spec.rb[1:9:3]                        | passed  | 0.00028 seconds |
./spec/models/railspress/post_spec.rb[1:10:1]                       | passed  | 0.00076 seconds |
./spec/models/railspress/post_spec.rb[1:10:2]                       | passed  | 0.00059 seconds |
./spec/models/railspress/post_spec.rb[1:11:1]                       | passed  | 0.00167 seconds |
./spec/models/railspress/post_spec.rb[1:12:1]                       | passed  | 0.00106 seconds |
./spec/models/railspress/post_spec.rb[1:12:2]                       | passed  | 0.00069 seconds |
./spec/models/railspress/post_spec.rb[1:12:3]                       | passed  | 0.00058 seconds |
./spec/models/railspress/post_spec.rb[1:12:4]                       | passed  | 0.00038 seconds |
./spec/models/railspress/post_spec.rb[1:13:1]                       | passed  | 0.00403 seconds |
./spec/models/railspress/post_spec.rb[1:13:2]                       | passed  | 0.00427 seconds |
./spec/models/railspress/tag_spec.rb[1:1:1]                         | passed  | 0.00071 seconds |
./spec/models/railspress/tag_spec.rb[1:1:2]                         | passed  | 0.00042 seconds |
./spec/models/railspress/tag_spec.rb[1:1:3]                         | passed  | 0.00035 seconds |
./spec/models/railspress/tag_spec.rb[1:2:1]                         | passed  | 0.0018 seconds  |
./spec/models/railspress/tag_spec.rb[1:2:2]                         | passed  | 0.00071 seconds |
./spec/models/railspress/tag_spec.rb[1:2:3]                         | passed  | 0.00113 seconds |
./spec/models/railspress/tag_spec.rb[1:2:4]                         | passed  | 0.00134 seconds |
./spec/models/railspress/tag_spec.rb[1:2:5]                         | passed  | 0.00013 seconds |
./spec/models/railspress/tag_spec.rb[1:3:1]                         | passed  | 0.00077 seconds |
./spec/models/railspress/tag_spec.rb[1:3:2]                         | passed  | 0.0008 seconds  |
./spec/models/railspress/tag_spec.rb[1:3:3]                         | passed  | 0.00083 seconds |
./spec/models/railspress/tagging_spec.rb[1:1:1]                     | passed  | 0.00045 seconds |
./spec/models/railspress/tagging_spec.rb[1:1:2]                     | passed  | 0.00057 seconds |
./spec/models/railspress/tagging_spec.rb[1:2:1]                     | passed  | 0.00526 seconds |
./spec/models/railspress/tagging_spec.rb[1:2:2]                     | passed  | 0.00087 seconds |
./spec/requests/blog_spec.rb[1:1:1]                                 | passed  | 0.00208 seconds |
./spec/requests/blog_spec.rb[1:1:2]                                 | passed  | 0.00204 seconds |
./spec/requests/blog_spec.rb[1:1:3]                                 | passed  | 0.00212 seconds |
./spec/requests/blog_spec.rb[1:1:4]                                 | passed  | 0.00233 seconds |
./spec/requests/blog_spec.rb[1:1:5]                                 | passed  | 0.00223 seconds |
./spec/requests/blog_spec.rb[1:1:6]                                 | passed  | 0.00368 seconds |
./spec/requests/blog_spec.rb[1:1:7]                                 | passed  | 0.00205 seconds |
./spec/requests/blog_spec.rb[1:1:8]                                 | passed  | 0.00226 seconds |
./spec/requests/blog_spec.rb[1:2:1:1]                               | passed  | 0.00456 seconds |
./spec/requests/blog_spec.rb[1:2:1:2]                               | passed  | 0.00259 seconds |
./spec/requests/blog_spec.rb[1:2:1:3]                               | passed  | 0.00244 seconds |
./spec/requests/blog_spec.rb[1:2:1:4]                               | passed  | 0.00263 seconds |
./spec/requests/blog_spec.rb[1:2:1:5]                               | passed  | 0.00316 seconds |
./spec/requests/blog_spec.rb[1:2:1:6]                               | passed  | 0.00247 seconds |
./spec/requests/blog_spec.rb[1:2:2:1]                               | passed  | 0.07856 seconds |
./spec/requests/blog_spec.rb[1:2:3:1]                               | passed  | 0.0754 seconds  |
./spec/requests/blog_spec.rb[1:3:1]                                 | passed  | 0.00394 seconds |
./spec/requests/blog_spec.rb[1:3:2]                                 | passed  | 0.0029 seconds  |
./spec/requests/blog_spec.rb[1:3:3]                                 | passed  | 0.00244 seconds |
./spec/requests/blog_spec.rb[1:3:4]                                 | passed  | 0.00215 seconds |
./spec/requests/blog_spec.rb[1:3:5]                                 | passed  | 0.0071 seconds  |
./spec/requests/blog_spec.rb[1:3:6:1]                               | passed  | 0.07695 seconds |
./spec/requests/blog_spec.rb[1:4:1]                                 | passed  | 0.00204 seconds |
./spec/requests/blog_spec.rb[1:4:2]                                 | passed  | 0.00215 seconds |
./spec/requests/blog_spec.rb[1:4:3]                                 | passed  | 0.00292 seconds |
./spec/requests/blog_spec.rb[1:4:4]                                 | passed  | 0.00225 seconds |
./spec/requests/blog_spec.rb[1:4:5:1]                               | passed  | 0.07365 seconds |
./spec/requests/blog_spec.rb[1:5:1]                                 | passed  | 0.00142 seconds |
./spec/requests/blog_spec.rb[1:5:2:1]                               | passed  | 0.00077 seconds |
./spec/requests/blog_spec.rb[1:5:3:1]                               | passed  | 0.0023 seconds  |
./spec/requests/blog_spec.rb[1:5:3:2]                               | passed  | 0.00223 seconds |
./spec/requests/blog_spec.rb[1:5:3:3]                               | passed  | 0.00113 seconds |
./spec/requests/blog_spec.rb[1:5:4:1]                               | passed  | 0.00128 seconds |
./spec/requests/blog_spec.rb[1:6:1]                                 | passed  | 0.00044 seconds |
./spec/requests/blog_spec.rb[1:6:2]                                 | passed  | 0.00193 seconds |
./spec/requests/home_spec.rb[1:1:1]                                 | passed  | 0.00164 seconds |
./spec/requests/home_spec.rb[1:1:2]                                 | passed  | 0.00159 seconds |
./spec/requests/home_spec.rb[1:1:3]                                 | passed  | 0.00193 seconds |
./spec/requests/home_spec.rb[1:1:4]                                 | passed  | 0.00183 seconds |
./spec/requests/home_spec.rb[1:1:5]                                 | passed  | 0.00827 seconds |
./spec/requests/home_spec.rb[1:1:6]                                 | passed  | 0.00148 seconds |
./spec/requests/portfolio_spec.rb[1:1:1]                            | passed  | 0.0008 seconds  |
./spec/requests/portfolio_spec.rb[1:1:2]                            | passed  | 0.0011 seconds  |
./spec/requests/portfolio_spec.rb[1:1:3]                            | passed  | 0.00143 seconds |
./spec/requests/portfolio_spec.rb[1:1:4]                            | passed  | 0.00079 seconds |
./spec/requests/portfolio_spec.rb[1:1:5]                            | passed  | 0.00085 seconds |
./spec/requests/portfolio_spec.rb[1:1:6]                            | passed  | 0.0037 seconds  |
./spec/requests/portfolio_spec.rb[1:2:1]                            | passed  | 0.00146 seconds |
./spec/requests/portfolio_spec.rb[1:2:2]                            | passed  | 0.00149 seconds |
./spec/requests/portfolio_spec.rb[1:2:3]                            | passed  | 0.00261 seconds |
./spec/requests/portfolio_spec.rb[1:2:4]                            | passed  | 0.00158 seconds |
./spec/requests/portfolio_spec.rb[1:2:5]                            | passed  | 0.00221 seconds |
./spec/requests/portfolio_spec.rb[1:2:6]                            | passed  | 0.00152 seconds |
./spec/requests/portfolio_spec.rb[1:2:7:1]                          | passed  | 0.09753 seconds |
./spec/requests/railspress/admin/categories_spec.rb[1:1:1]          | passed  | 0.00414 seconds |
./spec/requests/railspress/admin/categories_spec.rb[1:1:2]          | passed  | 0.00184 seconds |
./spec/requests/railspress/admin/categories_spec.rb[1:2:1]          | passed  | 0.00145 seconds |
./spec/requests/railspress/admin/categories_spec.rb[1:3:1]          | passed  | 0.00178 seconds |
./spec/requests/railspress/admin/categories_spec.rb[1:3:2]          | passed  | 0.00345 seconds |
./spec/requests/railspress/admin/categories_spec.rb[1:4:1]          | passed  | 0.0017 seconds  |
./spec/requests/railspress/admin/categories_spec.rb[1:5:1]          | passed  | 0.00231 seconds |
./spec/requests/railspress/admin/categories_spec.rb[1:5:2]          | passed  | 0.00231 seconds |
./spec/requests/railspress/admin/categories_spec.rb[1:6:1]          | passed  | 0.00204 seconds |
./spec/requests/railspress/admin/categories_spec.rb[1:6:2]          | passed  | 0.00146 seconds |
./spec/requests/railspress/admin/cms_transfers_spec.rb[1:1:1]       | passed  | 0.00947 seconds |
./spec/requests/railspress/admin/cms_transfers_spec.rb[1:1:2]       | passed  | 0.00368 seconds |
./spec/requests/railspress/admin/cms_transfers_spec.rb[1:1:3]       | passed  | 0.00366 seconds |
./spec/requests/railspress/admin/cms_transfers_spec.rb[1:1:4]       | passed  | 0.01436 seconds |
./spec/requests/railspress/admin/cms_transfers_spec.rb[1:2:1]       | passed  | 0.00825 seconds |
./spec/requests/railspress/admin/cms_transfers_spec.rb[1:2:2]       | passed  | 0.00286 seconds |
./spec/requests/railspress/admin/cms_transfers_spec.rb[1:2:3]       | passed  | 0.00272 seconds |
./spec/requests/railspress/admin/cms_transfers_spec.rb[1:3:1]       | passed  | 0.00454 seconds |
./spec/requests/railspress/admin/cms_transfers_spec.rb[1:3:2]       | passed  | 0.0101 seconds  |
./spec/requests/railspress/admin/cms_transfers_spec.rb[1:3:3]       | passed  | 0.0018 seconds  |
./spec/requests/railspress/admin/cms_transfers_spec.rb[1:3:4]       | passed  | 0.00278 seconds |
./spec/requests/railspress/admin/content_elements_spec.rb[1:1:1]    | passed  | 0.00239 seconds |
./spec/requests/railspress/admin/content_elements_spec.rb[1:1:2]    | passed  | 0.00274 seconds |
./spec/requests/railspress/admin/content_elements_spec.rb[1:1:3]    | passed  | 0.00351 seconds |
./spec/requests/railspress/admin/content_elements_spec.rb[1:1:4]    | passed  | 0.00238 seconds |
./spec/requests/railspress/admin/content_elements_spec.rb[1:2:1]    | passed  | 0.00307 seconds |
./spec/requests/railspress/admin/content_elements_spec.rb[1:2:2]    | passed  | 0.0032 seconds  |
./spec/requests/railspress/admin/content_elements_spec.rb[1:2:3]    | passed  | 0.00262 seconds |
./spec/requests/railspress/admin/content_elements_spec.rb[1:2:4]    | passed  | 0.00125 seconds |
./spec/requests/railspress/admin/content_elements_spec.rb[1:3:1]    | passed  | 0.00178 seconds |
./spec/requests/railspress/admin/content_elements_spec.rb[1:3:2]    | passed  | 0.00286 seconds |
./spec/requests/railspress/admin/content_elements_spec.rb[1:4:1:1]  | passed  | 0.00283 seconds |
./spec/requests/railspress/admin/content_elements_spec.rb[1:4:1:2]  | passed  | 0.00296 seconds |
./spec/requests/railspress/admin/content_elements_spec.rb[1:4:1:3]  | passed  | 0.00303 seconds |
./spec/requests/railspress/admin/content_elements_spec.rb[1:4:1:4]  | passed  | 0.00242 seconds |
./spec/requests/railspress/admin/content_elements_spec.rb[1:4:2:1]  | passed  | 0.0032 seconds  |
./spec/requests/railspress/admin/content_elements_spec.rb[1:4:2:2]  | passed  | 0.003 seconds   |
./spec/requests/railspress/admin/content_elements_spec.rb[1:4:3:1]  | passed  | 0.00312 seconds |
./spec/requests/railspress/admin/content_elements_spec.rb[1:5:1]    | passed  | 0.00209 seconds |
./spec/requests/railspress/admin/content_elements_spec.rb[1:6:1:1]  | passed  | 0.0025 seconds  |
./spec/requests/railspress/admin/content_elements_spec.rb[1:6:1:2]  | passed  | 0.00252 seconds |
./spec/requests/railspress/admin/content_elements_spec.rb[1:6:1:3]  | passed  | 0.00189 seconds |
./spec/requests/railspress/admin/content_elements_spec.rb[1:6:1:4]  | passed  | 0.00467 seconds |
./spec/requests/railspress/admin/content_elements_spec.rb[1:6:2:1]  | passed  | 0.00304 seconds |
./spec/requests/railspress/admin/content_elements_spec.rb[1:7:1]    | passed  | 0.00184 seconds |
./spec/requests/railspress/admin/content_elements_spec.rb[1:7:2]    | passed  | 0.0017 seconds  |
./spec/requests/railspress/admin/content_elements_spec.rb[1:7:3]    | passed  | 0.00155 seconds |
./spec/requests/railspress/admin/content_elements_spec.rb[1:7:4:1]  | passed  | 0.00102 seconds |
./spec/requests/railspress/admin/content_elements_spec.rb[1:7:4:2]  | passed  | 0.00104 seconds |
./spec/requests/railspress/admin/content_elements_spec.rb[1:8:1]    | passed  | 0.00146 seconds |
./spec/requests/railspress/admin/content_elements_spec.rb[1:8:2]    | passed  | 0.00089 seconds |
./spec/requests/railspress/admin/content_elements_spec.rb[1:8:3]    | passed  | 0.00138 seconds |
./spec/requests/railspress/admin/content_elements_spec.rb[1:9:1]    | passed  | 0.00608 seconds |
./spec/requests/railspress/admin/content_elements_spec.rb[1:9:2]    | passed  | 0.00524 seconds |
./spec/requests/railspress/admin/content_elements_spec.rb[1:10:1]   | passed  | 0.00667 seconds |
./spec/requests/railspress/admin/content_elements_spec.rb[1:11:1]   | passed  | 0.00241 seconds |
./spec/requests/railspress/admin/content_elements_spec.rb[1:12:1]   | passed  | 0.00282 seconds |
./spec/requests/railspress/admin/content_elements_spec.rb[1:12:2]   | passed  | 0.00286 seconds |
./spec/requests/railspress/admin/content_elements_spec.rb[1:12:3]   | passed  | 0.00446 seconds |
./spec/requests/railspress/admin/content_elements_spec.rb[1:12:4]   | passed  | 0.00208 seconds |
./spec/requests/railspress/admin/content_groups_spec.rb[1:1:1]      | passed  | 0.00255 seconds |
./spec/requests/railspress/admin/content_groups_spec.rb[1:1:2]      | passed  | 0.00382 seconds |
./spec/requests/railspress/admin/content_groups_spec.rb[1:1:3]      | passed  | 0.0026 seconds  |
./spec/requests/railspress/admin/content_groups_spec.rb[1:2:1]      | passed  | 0.00224 seconds |
./spec/requests/railspress/admin/content_groups_spec.rb[1:2:2]      | passed  | 0.00226 seconds |
./spec/requests/railspress/admin/content_groups_spec.rb[1:2:3]      | passed  | 0.00351 seconds |
./spec/requests/railspress/admin/content_groups_spec.rb[1:2:4]      | passed  | 0.00116 seconds |
./spec/requests/railspress/admin/content_groups_spec.rb[1:3:1]      | passed  | 0.0017 seconds  |
./spec/requests/railspress/admin/content_groups_spec.rb[1:4:1:1]    | passed  | 0.0019 seconds  |
./spec/requests/railspress/admin/content_groups_spec.rb[1:4:1:2]    | passed  | 0.00307 seconds |
./spec/requests/railspress/admin/content_groups_spec.rb[1:4:1:3]    | passed  | 0.00188 seconds |
./spec/requests/railspress/admin/content_groups_spec.rb[1:4:2:1]    | passed  | 0.00248 seconds |
./spec/requests/railspress/admin/content_groups_spec.rb[1:4:2:2]    | passed  | 0.00258 seconds |
./spec/requests/railspress/admin/content_groups_spec.rb[1:4:3:1]    | passed  | 0.00318 seconds |
./spec/requests/railspress/admin/content_groups_spec.rb[1:5:1]      | passed  | 0.00223 seconds |
./spec/requests/railspress/admin/content_groups_spec.rb[1:6:1:1]    | passed  | 0.00307 seconds |
./spec/requests/railspress/admin/content_groups_spec.rb[1:6:1:2]    | passed  | 0.00333 seconds |
./spec/requests/railspress/admin/content_groups_spec.rb[1:6:2:1]    | passed  | 0.00857 seconds |
./spec/requests/railspress/admin/content_groups_spec.rb[1:7:1]      | passed  | 0.00271 seconds |
./spec/requests/railspress/admin/content_groups_spec.rb[1:7:2]      | passed  | 0.00262 seconds |
./spec/requests/railspress/admin/content_groups_spec.rb[1:7:3]      | passed  | 0.00297 seconds |
./spec/requests/railspress/admin/content_groups_spec.rb[1:7:4]      | passed  | 0.00349 seconds |
./spec/requests/railspress/admin/content_groups_spec.rb[1:7:5:1]    | passed  | 0.00219 seconds |
./spec/requests/railspress/admin/content_groups_spec.rb[1:7:5:2]    | passed  | 0.00194 seconds |
./spec/requests/railspress/admin/entities_spec.rb[1:1:1]            | passed  | 0.00228 seconds |
./spec/requests/railspress/admin/entities_spec.rb[1:1:2]            | passed  | 0.00219 seconds |
./spec/requests/railspress/admin/entities_spec.rb[1:1:3]            | passed  | 0.00311 seconds |
./spec/requests/railspress/admin/entities_spec.rb[1:2:1]            | passed  | 0.00261 seconds |
./spec/requests/railspress/admin/entities_spec.rb[1:2:2]            | passed  | 0.00254 seconds |
./spec/requests/railspress/admin/entities_spec.rb[1:3:1]            | passed  | 0.00301 seconds |
./spec/requests/railspress/admin/entities_spec.rb[1:3:2]            | passed  | 0.00225 seconds |
./spec/requests/railspress/admin/entities_spec.rb[1:3:3]            | passed  | 0.00463 seconds |
./spec/requests/railspress/admin/entities_spec.rb[1:4:1]            | passed  | 0.00255 seconds |
./spec/requests/railspress/admin/entities_spec.rb[1:4:2]            | passed  | 0.00366 seconds |
./spec/requests/railspress/admin/entities_spec.rb[1:5:1]            | passed  | 0.00336 seconds |
./spec/requests/railspress/admin/entities_spec.rb[1:5:2]            | passed  | 0.00313 seconds |
./spec/requests/railspress/admin/entities_spec.rb[1:6:1]            | passed  | 0.00244 seconds |
./spec/requests/railspress/admin/entities_spec.rb[1:6:2]            | passed  | 0.0028 seconds  |
./spec/requests/railspress/admin/entities_spec.rb[1:6:3]            | passed  | 0.00985 seconds |
./spec/requests/railspress/admin/entities_spec.rb[1:7:1]            | passed  | 0.00368 seconds |
./spec/requests/railspress/admin/entities_spec.rb[1:7:2]            | passed  | 0.00986 seconds |
./spec/requests/railspress/admin/entities_spec.rb[1:8:1]            | passed  | 0.06895 seconds |
./spec/requests/railspress/admin/entities_spec.rb[1:9:1]            | passed  | 0.01647 seconds |
./spec/requests/railspress/admin/entities_spec.rb[1:9:2]            | passed  | 0.00604 seconds |
./spec/requests/railspress/admin/focal_points_spec.rb[1:1:1]        | passed  | 0.007 seconds   |
./spec/requests/railspress/admin/focal_points_spec.rb[1:1:2]        | passed  | 0.00552 seconds |
./spec/requests/railspress/admin/focal_points_spec.rb[1:2:1]        | passed  | 0.00707 seconds |
./spec/requests/railspress/admin/focal_points_spec.rb[1:2:2]        | passed  | 0.01021 seconds |
./spec/requests/railspress/admin/focal_points_spec.rb[1:2:3]        | passed  | 0.00512 seconds |
./spec/requests/railspress/admin/focal_points_spec.rb[1:2:4]        | passed  | 0.00976 seconds |
./spec/requests/railspress/admin/focal_points_spec.rb[1:2:5]        | passed  | 0.00888 seconds |
./spec/requests/railspress/admin/posts_spec.rb[1:1:1]               | passed  | 0.00363 seconds |
./spec/requests/railspress/admin/posts_spec.rb[1:1:2]               | passed  | 0.00362 seconds |
./spec/requests/railspress/admin/posts_spec.rb[1:2:1]               | passed  | 0.00246 seconds |
./spec/requests/railspress/admin/posts_spec.rb[1:3:1]               | passed  | 0.00248 seconds |
./spec/requests/railspress/admin/posts_spec.rb[1:4:1]               | passed  | 0.0025 seconds  |
./spec/requests/railspress/admin/posts_spec.rb[1:4:2]               | passed  | 0.00235 seconds |
./spec/requests/railspress/admin/posts_spec.rb[1:4:3]               | passed  | 0.0075 seconds  |
./spec/requests/railspress/admin/posts_spec.rb[1:4:4]               | passed  | 0.00344 seconds |
./spec/requests/railspress/admin/posts_spec.rb[1:5:1]               | passed  | 0.00318 seconds |
./spec/requests/railspress/admin/posts_spec.rb[1:6:1]               | passed  | 0.00266 seconds |
./spec/requests/railspress/admin/posts_spec.rb[1:6:2]               | passed  | 0.00605 seconds |
./spec/requests/railspress/admin/posts_spec.rb[1:6:3]               | passed  | 0.00443 seconds |
./spec/requests/railspress/admin/posts_spec.rb[1:7:1]               | passed  | 0.00261 seconds |
./spec/requests/railspress/admin/posts_spec.rb[1:8:1]               | passed  | 0.00572 seconds |
./spec/requests/railspress/admin/posts_spec.rb[1:8:2]               | passed  | 0.00909 seconds |
./spec/requests/railspress/admin/posts_spec.rb[1:8:3]               | passed  | 0.00696 seconds |
./spec/requests/railspress/admin/posts_spec.rb[1:8:4]               | passed  | 0.00807 seconds |
./spec/requests/railspress/admin/posts_spec.rb[1:8:5]               | passed  | 0.00446 seconds |
./spec/requests/railspress/admin/posts_spec.rb[1:8:6]               | passed  | 0.00569 seconds |
./spec/requests/railspress/admin/posts_spec.rb[1:9:1]               | passed  | 0.00575 seconds |
./spec/requests/railspress/admin/posts_spec.rb[1:9:2]               | passed  | 0.00676 seconds |
./spec/requests/railspress/admin/tags_spec.rb[1:1:1]                | passed  | 0.00407 seconds |
./spec/requests/railspress/admin/tags_spec.rb[1:1:2]                | passed  | 0.00471 seconds |
./spec/requests/railspress/admin/tags_spec.rb[1:2:1]                | passed  | 0.00316 seconds |
./spec/requests/railspress/admin/tags_spec.rb[1:3:1]                | passed  | 0.00217 seconds |
./spec/requests/railspress/admin/tags_spec.rb[1:3:2]                | passed  | 0.00348 seconds |
./spec/requests/railspress/admin/tags_spec.rb[1:3:3]                | passed  | 0.00617 seconds |
./spec/requests/railspress/admin/tags_spec.rb[1:4:1]                | passed  | 0.00466 seconds |
./spec/requests/railspress/admin/tags_spec.rb[1:5:1]                | passed  | 0.00298 seconds |
./spec/requests/railspress/admin/tags_spec.rb[1:5:2]                | passed  | 0.00301 seconds |
./spec/requests/railspress/admin/tags_spec.rb[1:6:1]                | passed  | 0.00304 seconds |
./spec/services/railspress/content_export_service_spec.rb[1:1:1]    | passed  | 0.00146 seconds |
